Object ID,Asset ID,Map Label,Asset Name,Asset Type,Asset Subtype,Quantity,Functional Area ID,Property ID,Facility ID,Floor ID,Geom
22950,980603,Exercise Equipment,Exercise Equipment,Athletic Structure,,7,526,116,83338,,"(37.7761450639, -122.427471212)"
22951,980603,Exercise Equipment,Exercise Equipment,Athletic Structure,,7,526,116,83338,,"(37.776148095, -122.427444568)"
22953,980603,Exercise Equipment,Exercise Equipment,Athletic Structure,,7,526,116,83338,,"(37.77614448, -122.427426064)"
22954,980603,Exercise Equipment,Exercise Equipment,Athletic Structure,,7,526,116,83338,,"(37.7761132486, -122.427425548)"
22960,980603,Exercise Equipment,Exercise Equipment,Athletic Structure,,7,526,116,83338,,"(37.776124409, -122.427453011)"
23335,20905,Hayes Valley Evergreen Tree < 20 ft,Hayes Valley Evergreen Trees < 20 ft,Tree,Evergreen <20 ft,2,11932,116,11816,,"(37.7760069822, -122.427503767)"
23338,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7759847531, -122.427536376)"
23339,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7759960737, -122.427488785)"
23340,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7759627011, -122.427601254)"
23341,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7759576799, -122.427568104)"
23342,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7759417724, -122.427669525)"
23343,409881,Playground Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7760563628, -122.427407354)"
23344,980606,Exercise Area - Lamp Post,Lamp Post,Lamp Post,,3,526,116,83338,,"(37.7761657509, -122.427429625)"
23345,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7760109375, -122.427625968)"
23346,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.776065322, -122.427646556)"
23347,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7760301875, -122.427620349)"
23348,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.776048932, -122.427630269)"
23349,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7760783203, -122.427666725)"
23350,409881,Children's Play Area - Lamp Post,Children's Play Area - Lamp Post,Lamp Post,,1,1257067,116,466,,"(37.7760867416, -122.427690519)"
23351,409835,Landscaping - Lamp Post,Perennial Bed - Lamp Post,Lamp Post,,3,11932,116,11816,,"(37.7759592831, -122.427387589)"
24532,980621,Public Art,Public Art,Public Art,,1,83339,116,83338,,"(37.7761676225, -122.427729476)"
24533,980622,Public Art Signage,Public Art Signage,Sign,,1,83339,116,83338,,"(37.776165873, -122.427728056)"
24534,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7762350987, -122.427542347)"
24535,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7762764936, -122.427248813)"
24536,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7762904753, -122.427145935)"
24538,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7762985962, -122.427080273)"
24543,20905,Hayes Valley Evergreen Tree < 20 ft,Hayes Valley Evergreen Trees < 20 ft,Tree,Evergreen <20 ft,2,11932,116,11816,,"(37.7760143156, -122.427544267)"
26132,980538,Lincoln Park CPA Tots Bucket Swing,Tots CPA Bucket Swing,Play Structure,,1,1256994,103,10420,,"(37.7819463637, -122.493563166)"
26133,980539,Lincoln Park CPA Tots See-saw,Tots CPA See-saw,Play Structure,,1,1256994,103,10420,,"(37.7819131871, -122.493515707)"
26134,980540,Lincoln Park CPA Tots Play Structure,Tots CPA Play Structure,Play Structure,,1,1256994,103,10420,,"(37.781995062, -122.493468333)"
26135,980533,Lincoln Park CPA Bench,CPA Benches,Bench,,3,12614,103,10420,,"(37.7821663486, -122.493597613)"
26136,980533,Lincoln Park CPA Bench,CPA Benches,Bench,,3,12614,103,10420,,"(37.7821448224, -122.49356624)"
26137,980533,Lincoln Park CPA Bench,CPA Benches,Bench,,3,12614,103,10420,,"(37.7821041912, -122.493536608)"
26138,980534,Lincoln Park CPA/Tots Bench,Tots CPA Benches,Bench,,2,1256994,103,10420,,"(37.7820308508, -122.493502342)"
26139,980534,Lincoln Park CPA/Tots Bench,Tots CPA Benches,Bench,,2,1256994,103,10420,,"(37.7819780366, -122.493417552)"
26140,980535,Lincoln Park CPA Picnic Table,CPA Picnic Tables,Table,Picnic,2,12614,103,10420,,"(37.7819956659, -122.493644106)"
26141,980535,Lincoln Park CPA Picnic Table,CPA Picnic Tables,Table,Picnic,2,12614,103,10420,,"(37.7820208055, -122.493673323)"
26142,980536,Lincoln Park CPA Table and Seat,CPA Tables & Seats,Table,,3,12614,103,10420,,"(37.7821025482, -122.493838205)"
26143,980536,Lincoln Park CPA Table and Seat,CPA Tables & Seats,Table,,3,12614,103,10420,,"(37.7820712249, -122.49378689)"
26144,980536,Lincoln Park CPA Table and Seat,CPA Tables & Seats,Table,,3,12614,103,10420,,"(37.7820879742, -122.493811675)"
26145,980544,Lincoln Park CPA Belt Swings,CPA Belt Swings,Play Structure,,1,12614,103,10420,,"(37.7821129712, -122.493771787)"
26146,980543,Lincoln Park CPA Spica Whirl,CPA Spica Whirl,Play Structure,,1,12614,103,10420,,"(37.7821211418, -122.493711618)"
26147,980541,Lincoln Park CPA School-age Structure,CPA School-age Play Structure,Play Structure,,1,12614,103,10420,,"(37.7821211747, -122.493625093)"
26148,980542,Lincoln Park CPA Whirl Play Structure,CPA Whirl Play Structure,Play Structure,,1,12614,103,10420,,"(37.7820658316, -122.493577038)"
26149,980537,Lincoln Park CPA Rotating Play Seat,CPA Rotating Play Seats,Play Structure,,2,12614,103,10420,,"(37.7820351119, -122.493631044)"
26150,980537,Lincoln Park CPA Rotating Play Seat,CPA Rotating Play Seats,Play Structure,,2,12614,103,10420,,"(37.7820164895, -122.493604256)"
26532,980546,Lincoln Park Sign,CPA Park Sign,Sign,Park,1,12614,103,10420,,"(37.7817660878, -122.493354869)"
26533,980545,Lincoln Park CPA Trash Can,CPA Trash Cans,Trash Can,,2,12614,103,10420,,"(37.7819741627, -122.493635357)"
26534,980545,Lincoln Park CPA Trash Can,CPA Trash Cans,Trash Can,,2,12614,103,10420,,"(37.7818450176, -122.493481671)"
26535,980427,Prunus Pinea - Italian Stone Pine,CPA Trees - Prunus pinea,Tree,Evergreen <20 ft,2,1257003,103,56166,,"(37.7817918274, -122.49356346)"
26536,980427,Prunus Pinea - Italian Stone Pine,CPA Trees - Prunus pinea,Tree,Evergreen <20 ft,2,1257003,103,56166,,"(37.7817737888, -122.493502137)"
26537,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7819356429, -122.493413647)"
26538,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7819638648, -122.493394575)"
26539,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7819961623, -122.493388231)"
26540,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7820620348, -122.493469315)"
26541,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7820764413, -122.493505755)"
26542,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7821122075, -122.493505813)"
26543,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7821412039, -122.49352552)"
26544,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7821686328, -122.493553296)"
26545,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7822004886, -122.493615441)"
26546,980428,Arbutus unedo - multistem,CPA Trees - Arbutus unedo - multistem,Tree,Evergreen <20 ft,10,1257003,103,56166,,"(37.7822119282, -122.49365811)"
26547,980426,Arbutus 'Marina',CPA Trees - Arbutus 'Marina',Tree,Evergreen <20 ft,2,1256995,103,56166,,"(37.782015663, -122.493546486)"
26548,980426,Arbutus 'Marina',CPA Trees - Arbutus 'Marina',Tree,Evergreen <20 ft,2,1256995,103,56166,,"(37.7819739464, -122.493602149)"
26636,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7302554699, -122.432935186)"
26637,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7302731321, -122.432875975)"
26638,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7302364012, -122.432843871)"
26639,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7303124753, -122.432894261)"
26640,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7303003103, -122.432945358)"
26641,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7303466468, -122.432955195)"
26642,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7303569655, -122.432889413)"
26643,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7304317141, -122.432966039)"
26644,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7304520054, -122.433055509)"
26645,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7304773752, -122.432980737)"
26646,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7301839354, -122.432898798)"
26647,980956,Pinus radiata (8) or Prunus yedoensis (4),Trees,Tree,Deciduous > 20 ft,,,159,11751,,"(37.7302051333, -122.432951139)"
27048,146860,Bench,Children's Play Area Benches,Bench,,4,505,113,454,,"(37.769456971, -122.432948073)"
27049,146860,Bench,Children's Play Area Benches,Bench,,4,505,113,454,,"(37.7694261125, -122.432954547)"
28650,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7507400686, -122.498008408)"
28651,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7507751919, -122.497905744)"
28652,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7508318855, -122.4979373)"
28653,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7508929473, -122.497851852)"
28654,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7508412245, -122.497808417)"
28655,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.75090657, -122.497751612)"
28656,980514,Tree,Existing Trees (sp unknown),Tree,,7,85946,91,12776,,"(37.7509684838, -122.497826854)"
28657,980513,Tree - Olea europaea 'Majestic Beauty' (Fruitless multi-trunk),Olea europaea 'Majestic Beauty' (Fruitless multi-trunk),Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7509770166, -122.498026792)"
28658,980508,Tree - Prunus serrulata 'Kwanzan' (Flowering cherry) 1,Prunus serrulata 'Kwanzan' (Flowering cherry) 1,Tree,Deciduous < 20 ft,1,85946,91,12776,,"(37.7508913739, -122.498296274)"
28659,980502,Tree - Arbutus marina (Strawberry tree) 1,Arbutus marina (Strawberry tree) 1,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7506011147, -122.498468654)"
28660,980503,Tree - Arbutus marina (Strawberry tree) 2,Arbutus marina (Strawberry tree) 2,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7505500239, -122.49845827)"
28661,980504,Tree - Arbutus marina (Strawberry tree) 3,Arbutus marina (Strawberry tree) 3,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7504618621, -122.498454398)"
28662,980507,Tree - Arbutus marina (Strawberry tree) 6,Arbutus marina (Strawberry tree) 6,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7504958582, -122.497715042)"
28663,980506,Tree - Arbutus marina (Strawberry tree) 5,Arbutus marina (Strawberry tree) 5,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7506114559, -122.49771815)"
28664,980505,Tree - Arbutus marina (Strawberry tree) 4,Arbutus marina (Strawberry tree) 4,Tree,Evergreen <20 ft,1,85946,91,12776,,"(37.7506660712, -122.497731632)"
28665,980511,Tree - Prunus serrulata 'Kwanzan' (Flowering cherry) 4,Prunus serrulata 'Kwanzan' (Flowering cherry) 4,Tree,Deciduous < 20 ft,1,85946,91,12776,,"(37.7504535888, -122.498168879)"
28666,980512,Tree - Prunus serrulata 'Kwanzan' (Flowering cherry) 5,Prunus serrulata 'Kwanzan' (Flowering cherry) 5,Tree,Deciduous < 20 ft,1,85946,91,12776,,"(37.7504577029, -122.498066883)"
28667,980510,Tree - Prunus serrulata 'Kwanzan' (Flowering cherry) 3,Prunus serrulata 'Kwanzan' (Flowering cherry) 3,Tree,Deciduous < 20 ft,1,85946,91,12776,,"(37.7505826295, -122.498082256)"
28668,980509,Tree - Prunus serrulata 'Kwanzan' (Flowering cherry) 2,Prunus serrulata 'Kwanzan' (Flowering cherry) 2,Tree,Deciduous < 20 ft,1,85946,91,12776,,"(37.7505772982, -122.49818572)"
28669,980443,CPA Bench with Table 1,CPA Bench with Table 1,Bench,,1,608,91,532,,"(37.7507052997, -122.49785101)"
28670,980440,CPA Bench 3,CPA Bench 3,Bench,,1,608,91,532,,"(37.7505174346, -122.49775046)"
28671,980439,CPA Bench 2,CPA Bench 2,Bench,,1,608,91,532,,"(37.7504565343, -122.498009191)"
28672,980444,CPA Bench with Table 2,CPA Bench with Table 2,Bench,,1,608,91,532,,"(37.7504915483, -122.497884903)"
28673,980471,Half Circle Table & Seat 1,Half Circle Table & Seat 1,Table,,1,85965,91,85962,,"(37.7508706905, -122.49801132)"
28674,980472,Half Circle Table & Seat 2,Half Circle Table & Seat 2,Table,,1,85965,91,85962,,"(37.7508421327, -122.498050194)"
28675,980473,Half Circle Table & Seat 3,Half Circle Table & Seat 3,Table,,1,85965,91,85962,,"(37.7507798161, -122.498097168)"
28676,980474,Half Circle Table & Seat 4,Half Circle Table & Seat 4,Table,,1,85965,91,85962,,"(37.7507403513, -122.498104215)"
28677,980454,Rock Climber 3,Rock Climber 3,Play Structure,,1,608,91,532,,"(37.7507540921, -122.497800067)"
28678,980453,Rock Climber 2,Rock Climber 2,Play Structure,,1,608,91,532,,"(37.75079788, -122.498002155)"
28679,980452,Rock Climber 1,Rock Climber 1,Play Structure,,1,608,91,532,,"(37.750999259, -122.497769721)"
28680,980442,CPA Bench 5,CPA Bench 5,Bench,,1,608,91,532,,"(37.7504455495, -122.498277375)"
28681,980441,CPA Bench 4,CPA Bench 4,Bench,,1,608,91,532,,"(37.7505705398, -122.498331189)"
28682,980445,CPA Bench with Table 3,CPA Bench with Table 3,Bench,,1,608,91,532,,"(37.7504986949, -122.498433765)"
28684,980470,Drinking Fountain 2,Drinking Fountain 2,Drinking Fountain,,1,85965,91,85962,,"(37.7504232102, -122.49811821)"
28685,980479,Trash Can 5,Trash Can 5,Trash Can,,1,85965,91,85962,,"(37.7504191342, -122.498105487)"
28686,980478,Trash Can 4,Trash Can 4,Trash Can,,1,85965,91,85962,,"(37.7507203682, -122.497721679)"
28687,980477,Trash Can 3,Trash Can 3,Trash Can,,1,85965,91,85962,,"(37.7506739657, -122.498011435)"
28688,980476,Trash Can 2,Trash Can 2,Trash Can,,1,85965,91,85962,,"(37.7508324578, -122.498283276)"
28689,980475,Trash Can 1,Trash Can 1,Trash Can,,1,85965,91,85962,,"(37.7510346141, -122.497794096)"
28690,980466,Picnic Table 1,Picnic Table 1,Table,Picnic,1,85965,91,85962,,"(37.7509306768, -122.498270603)"
28691,980467,Picnic Table 2,Picnic Table 2,Table,Picnic,1,85965,91,85962,,"(37.7509032031, -122.498245538)"
28692,980468,Picnic Table 3,Picnic Table 3,Table,Picnic,1,85965,91,85962,,"(37.7508724714, -122.498243811)"
28693,980492,Round Table and Seat 1,Round Table & Seat 1,Table,,1,85965,91,85962,,"(37.7506190833, -122.49812618)"
28694,980493,Round Table and Seat 2,Round Table & Seat 2,Table,,1,85965,91,85962,,"(37.750602895, -122.498152773)"
28695,980494,Round Table and Seat 3,Round Table & Seat 3,Table,,1,85965,91,85962,,"(37.7505555803, -122.498158708)"
28696,980483,Plaza Bench 2,Plaza Bench 2,Bench,,1,85965,91,85962,,"(37.7510161478, -122.497997213)"
28697,980480,Plaza Bench 1,Plaza Bench 1,Bench,,1,85965,91,85962,,"(37.7510153386, -122.498044942)"
28698,980482,Plaza Bench 3,Plaza Bench 3,Bench,,1,85965,91,85962,,"(37.750983936, -122.498082837)"
28699,980481,Plaza Bench 4,Plaza Bench 4,Bench,,1,85965,91,85962,,"(37.7509510594, -122.498081052)"
28700,980448,Concrete Pathway Seat 3,Concrete Pathway Seat 3,Bench,,1,85965,91,85962,,"(37.7506012675, -122.498051825)"
28701,980447,Concrete Pathway Seat 2,Concrete Pathway Seat 2,Bench,,1,85965,91,85962,,"(37.7506062383, -122.498039945)"
28702,980446,Concrete Pathway Seat 1,Concrete Pathway Seat 1,Bench,,1,85965,91,85962,,"(37.7506114418, -122.498028373)"
28703,980450,Concrete Pathway Seat 5,Concrete Pathway Seat 5,Bench,,1,85965,91,85962,,"(37.7505469681, -122.49810412)"
28704,980449,Concrete Pathway Seat 4,Concrete Pathway Seat 4,Bench,,1,85965,91,85962,,"(37.7505572932, -122.498099893)"
28705,980515,Ortega Library Sign,Library Sign,Sign,Park,1,217081,11481,11509,,"(37.7513093705, -122.497776558)"
28706,980517,Hardscape Lamp Post 2,Hardscape Lamp Post 2,Lamp Post,,1,217083,11481,217079,,"(37.7511896422, -122.497749914)"
28707,980516,Hardscape Lamp Post 1,Hardscape Lamp Post 1,Lamp Post,,1,217083,11481,217079,,"(37.7513228871, -122.497654392)"
28708,980487,Rock Climb Area Lamp Post 1,Rock Climb Area Lamp Post 1,Lamp Post,,1,1257008,91,532,,"(37.7510375357, -122.497776456)"
28709,980488,Rock Climb Area Lamp Post 2,Rock Climb Area Lamp Post 2,Lamp Post,,1,1257008,91,532,,"(37.7508024403, -122.498056633)"
28710,980495,Perennial Bed Lamp Post 1,Perennial Bed Lamp Post 1,Lamp Post,,1,85946,91,12776,,"(37.7509594473, -122.497994187)"
28711,980496,Perennial Bed Lamp Post 2,Perennial Bed Lamp Post 2,Lamp Post,,1,85946,91,12776,,"(37.7508522968, -122.498280507)"
28712,980497,Perennial Bed Lamp Post 3,Perennial Bed Lamp Post 3,Lamp Post,,1,85946,91,12776,,"(37.7506372241, -122.498265714)"
28713,980451,Bulletin Board,Bulletin Board,Bulletin Board,,1,85946,91,12776,,"(37.7506538232, -122.49825715)"
28714,980499,Perennial Bed Lamp Post 5,Perennial Bed Lamp Post 5,Lamp Post,,1,85946,91,12776,,"(37.7504601897, -122.497948327)"
28715,980498,Perennial Bed Lamp Post 4,Perennial Bed Lamp Post 4,Lamp Post,,1,85946,91,12776,,"(37.7507044857, -122.497716148)"
28716,980455,Belt Swings,Belt Swings,Play Structure,,1,608,91,532,,"(37.750671719, -122.497918878)"
28717,980457,Whirl/Climbing Structure,Whirl/Climbing Structure,Play Structure,,1,608,91,532,,"(37.7506255549, -122.497772585)"
28718,980456,Main Play Structure,Main Play Structure,Play Structure,,1,608,91,532,,"(37.7505429829, -122.497917218)"
28719,980458,Tots See-saw,Tots See-Saw,Play Structure,,1,1257004,91,532,,"(37.7505323005, -122.498209736)"
28720,980465,Tots Rotating/Climbing Structure,Tots Rotating/Climbing Structure,Play Structure,,1,1257004,91,532,,"(37.7504733477, -122.49822707)"
28721,980459,Tots Bucket Swings,Tots Bucket Swings,Play Structure,,1,1257004,91,532,,"(37.7504719548, -122.498351362)"
28722,980460,Tots Saddle Spinner 1,Tots Saddler Spinner 1,Play Structure,,1,1257004,91,532,,"(37.7505172645, -122.498294921)"
28723,980461,Tots Saddle Spinner 2,Tots Saddler Spinner 2,Play Structure,,1,1257004,91,532,,"(37.7505047599, -122.498272962)"
28724,980462,Tots Whirl Structure,Tots Whirl Structure,Play Structure,,1,1257004,91,532,,"(37.7505301627, -122.498335809)"
28725,980464,Tots Sail Structure,Tots Sail Structure,Play Structure,,1,1257004,91,532,,"(37.7505348903, -122.498394497)"
28726,980463,Tots Play Shells,Tots Play Shells,Play Structure,,1,1257004,91,532,,"(37.7505547973, -122.498275208)"
28727,980489,Skateboard Equipment 1,Skateboard Aparatus 1,Athletic Structure,Skateboard Equipment,1,86002,91,85962,,"(37.7505837728, -122.497621006)"
28728,980490,Skateboard Equipment 2,Skateboard Aparatus 2,Athletic Structure,Skateboard Equipment,1,86002,91,85962,,"(37.7504966301, -122.497613257)"
28729,980491,Skateboard Equipment 3,Skateboard Aparatus 3,Athletic Structure,Skateboard Equipment,1,86002,91,85962,,"(37.7504115875, -122.497608268)"
28730,980501,Hedge Lamp Post 2,Hedge Lamp Post 2,Lamp Post,,1,85945,91,12776,,"(37.7504200368, -122.498047893)"
28731,980500,Hedge Lamp Post 1,Hedge Lamp Post 1,Lamp Post,,1,85945,91,12776,,"(37.7504040083, -122.498413092)"
28732,980469,Drinking Fountain 1,Drinking Fountain 1,Drinking Fountain,,1,85965,91,85962,,"(37.7508195456, -122.498322087)"
31051,980559,Bicycle Rack,Bicycle Rack,Bicycle Rack,,1,98548,95,12460,,"(37.7729696128, -122.499187801)"
31052,980558,Bulletin Board,Bulletin Board,Bulletin Board,,1,98548,95,12460,,"(37.7729707658, -122.499165621)"
31451,409840,Basketball Court - Lamp Post,Basketball Court Lamp Post,Lamp Post,,3,95,116,62,,"(37.7762197083, -122.427033336)"
31452,146880,Bench,Basketball Court Benches,Bench,,2,95,116,62,,"(37.7761827732, -122.427025811)"
31453,409840,Basketball Court - Lamp Post,Basketball Court Lamp Post,Lamp Post,,3,95,116,62,,"(37.7761117717, -122.427012297)"
31454,409840,Basketball Court - Lamp Post,Basketball Court Lamp Post,Lamp Post,,3,95,116,62,,"(37.776011939, -122.426991469)"
31455,146880,Bench,Basketball Court Benches,Bench,,2,95,116,62,,"(37.7759498428, -122.427070834)"
31851,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7759062324, -122.427216674)"
31852,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7759017243, -122.427273635)"
31853,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7758774743, -122.42744424)"
31855,20904,Street Tree,Hayes Valley - Street Tree,Tree,Deciduous > 20 ft,8,11932,116,11816,,"(37.7759198922, -122.427110383)"
31856,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124569629, -122.429503605)"
31857,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124691278, -122.429611091)"
31858,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124893419, -122.42971454)"
31859,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712516331, -122.429824389)"
31860,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7125999793, -122.429696509)"
31861,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7126535227, -122.429964244)"
31862,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712572159, -122.430053559)"
31863,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7125362135, -122.429941847)"
31864,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7125853908, -122.430171532)"
31865,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7126820026, -122.430106853)"
31866,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7126780422, -122.43022165)"
31867,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7126725134, -122.430281306)"
31868,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7126406237, -122.430262594)"
31869,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124305896, -122.429182769)"
31870,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123861627, -122.429175279)"
31871,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123142655, -122.428953403)"
31872,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712431833, -122.42893786)"
31873,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123935189, -122.428820315)"
31874,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122650992, -122.428791317)"
31875,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122510713, -122.428721105)"
31876,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123683138, -122.428741589)"
31877,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123568902, -122.428647007)"
31878,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7123162649, -122.42860087)"
31879,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122975906, -122.428561842)"
31880,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122730391, -122.428530427)"
31881,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122252108, -122.428524377)"
31882,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712266657, -122.428417674)"
31883,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122458242, -122.428375452)"
31884,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712228778, -122.428347896)"
31885,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122208423, -122.428366964)"
31886,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7121698386, -122.428263005)"
31887,980731,Turf - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7122650177, -122.428222408)"
31888,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124026272, -122.428185362)"
31889,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7124860658, -122.428165089)"
